yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,Peak_Hour,hour_bucket,Weekend,Temp_Difference,season_spring,season_summer,season_winter,weathersit_Heavy Rain,weathersit_Light Snow,weathersit_Mist
2012,6,4,0,4,1,1.0540812169510945,1.1108935234221011,1.1031166648054285,-0.8216003175368329,12,0,3,0,0.033299999999999996,0,0,0,0,0,0
2012,6,5,0,4,1,1.0540812169510945,1.1108935234221011,1.1031166648054285,-0.6997682191816975,40,0,3,0,0.033299999999999996,0,0,0,0,0,0
2012,6,6,0,4,1,1.0540812169510945,1.1108935234221011,1.1031166648054285,-0.8216003175368329,150,0,3,0,0.033299999999999996,0,0,0,0,0,1
2012,6,7,0,4,1,1.0540812169510945,1.1108935234221011,1.1031166648054285,-0.8216003175368329,463,1,2,0,0.033299999999999996,0,0,0,0,0,1
2012,6,8,0,4,1,1.2619184480695143,1.2872668778793035,0.3773523446216869,-1.5542282378469092,590,1,2,0,0.04300000000000004,0,0,0,0,0,0
2012,6,9,0,4,1,1.5736742947471443,1.6400135867937093,-0.4002522841466072,0.032042036038747064,256,1,2,0,0.04239999999999999,0,0,0,0,0,0
2012,6,10,0,4,1,1.7815115258655636,1.8163869412509117,-0.7112941356539253,-0.6997682191816975,150,0,0,0,0.052099999999999924,0,0,0,0,0,0
2012,6,11,0,4,1,1.8854301414247734,1.8163869412509117,-1.126016604330349,-0.4561040224714265,161,0,0,0,0.07209999999999994,0,0,0,0,0,0
2012,6,12,0,4,1,2.093267372543193,1.9927602957081143,-1.437058455837667,0.032042036038747064,215,0,0,0,0.08179999999999998,0,0,0,0,0,0
2012,6,13,0,4,1,2.093267372543193,1.9927602957081143,-1.437058455837667,-1.5542282378469092,172,0,0,0,0.08179999999999998,0,0,0,0,0,0
2012,6,14,0,4,1,1.9893487569839834,1.8163869412509117,-1.3333778386685609,-0.21162216067152378,176,0,0,0,0.09209999999999996,0,0,0,0,0,0
2012,6,15,0,4,1,2.197185988102403,2.080655927797347,-1.5407390730067727,-0.21162216067152378,194,0,0,0,0.0867,0,0,0,0,0,0
2012,6,16,0,4,1,2.093267372543193,1.9927602957081143,-1.437058455837667,-0.4561040224714265,320,0,0,0,0.08179999999999998,0,0,0,0,0,0
2012,6,17,0,4,1,1.9893487569839834,1.8163869412509117,-1.3333778386685609,-1.5542282378469092,615,1,1,0,0.09209999999999996,0,0,0,0,0,0
2012,6,18,0,4,1,1.8854301414247734,1.8163869412509117,-1.126016604330349,0.032042036038747064,640,1,1,0,0.07209999999999994,0,0,0,0,0,0
2012,6,19,0,4,1,1.9893487569839834,1.9042825733401447,-1.2296972214994548,0.2765238978386496,499,1,1,0,0.07699999999999996,0,0,0,0,0,0
2012,6,20,0,4,1,1.8854301414247734,1.8163869412509117,-0.9704956785766901,0.032042036038747064,436,0,3,0,0.07209999999999994,0,0,0,0,0,0
2012,6,21,0,4,1,1.6775929103063536,1.7279092188829421,-0.5557732099002662,0.032042036038747064,311,0,3,0,0.0472999999999999,0,0,0,0,0,0
2012,6,22,0,4,1,1.5736742947471443,1.8163869412509117,0.014470184529816355,-0.21162216067152378,243,0,3,0,0.0121,0,0,0,0,0,0
2012,6,23,0,4,1,1.5736742947471443,1.7279092188829421,-0.1928910498083957,-0.8216003175368329,146,0,3,0,0.02729999999999999,0,0,0,0,0,0
2012,6,0,0,5,1,1.3658370636287243,1.463640232336506,0.3773523446216869,-0.6997682191816975,93,0,3,0,0.03270000000000006,0,0,0,0,0,1
2012,6,1,0,5,1,1.3658370636287243,1.551535864425739,0.636553887544452,-0.21162216067152378,31,0,3,0,0.01760000000000006,0,0,0,0,0,0
2012,6,2,0,5,1,1.2619184480695143,1.3751625099685365,0.843915121882664,-1.5542282378469092,12,0,3,0,0.027900000000000036,0,0,0,0,0,0
2012,6,3,0,5,1,1.2619184480695143,1.3751625099685365,0.843915121882664,-1.5542282378469092,7,0,3,0,0.027900000000000036,0,0,0,0,0,0
2012,6,4,0,5,1,1.3658370636287243,1.463640232336506,0.16999111028347538,-1.5542282378469092,10,0,3,0,0.03270000000000006,0,0,0,0,0,1
2012,6,5,0,5,1,1.2619184480695143,1.2872668778793035,0.16999111028347538,-0.8216003175368329,38,0,3,0,0.04300000000000004,0,0,0,0,0,1
2012,6,6,0,5,1,1.2619184480695143,1.2872668778793035,0.16999111028347538,-1.5542282378469092,122,0,3,0,0.04300000000000004,0,0,0,0,0,1
2012,6,7,0,5,1,1.2619184480695143,1.198789155511334,-0.2447313583929487,-0.21162216067152378,359,1,2,0,0.05820000000000003,0,0,0,0,0,0
2012,6,8,0,5,1,1.3658370636287243,1.2872668778793035,-0.4002522841466072,-0.4561040224714265,613,1,2,0,0.06300000000000006,0,0,0,0,0,0
2012,6,9,0,5,1,1.3658370636287243,1.3751625099685365,-0.2447313583929487,0.2765238978386496,333,1,2,0,0.047900000000000054,0,0,0,0,0,0
2012,6,10,0,5,1,1.5736742947471443,1.551535864425739,-0.5557732099002662,1.3746481132141324,185,0,0,0,0.057600000000000096,0,0,0,0,0,0
2012,6,11,0,5,1,1.5736742947471443,1.551535864425739,-0.7112941356539253,-0.21162216067152378,236,0,0,0,0.057600000000000096,0,0,0,0,0,0
2012,6,12,0,5,1,1.7815115258655636,1.8163869412509117,-0.7112941356539253,-0.4561040224714265,254,0,0,0,0.052099999999999924,0,0,0,0,0,0
2012,6,13,0,5,1,1.9893487569839834,1.9042825733401447,-1.2296972214994548,0.2765238978386496,300,0,0,0,0.07699999999999996,0,0,0,0,0,0
2012,6,14,0,5,1,1.9893487569839834,1.9042825733401447,-1.2296972214994548,0.2765238978386496,263,0,0,0,0.07699999999999996,0,0,0,0,0,0
2012,6,15,0,5,1,2.093267372543193,1.9927602957081143,-1.437058455837667,1.3746481132141324,284,0,0,0,0.08179999999999998,0,0,0,0,0,0
2012,6,16,0,5,1,2.093267372543193,1.9042825733401447,-1.6444196901758785,0.2765238978386496,380,0,0,0,0.09699999999999998,0,0,0,0,0,0
2012,6,17,0,5,1,1.6775929103063536,1.463640232336506,-1.2815375300840077,-0.21162216067152378,646,1,1,0,0.0927,0,0,0,0,0,1
2012,6,18,0,5,1,1.5736742947471443,1.6400135867937093,-0.4002522841466072,0.032042036038747064,505,1,1,0,0.04239999999999999,0,0,0,0,0,1
2012,6,19,0,5,1,1.3658370636287243,1.2872668778793035,-0.4002522841466072,2.7172541903895175,362,1,1,0,0.06300000000000006,0,0,0,0,0,1
2012,6,20,0,5,1,1.3658370636287243,1.2872668778793035,-0.4002522841466072,2.7172541903895175,202,0,3,0,0.06300000000000006,0,0,0,0,0,1
2012,6,21,0,5,1,0.950162601391885,0.9345201689648985,0.11815080169892238,0.7646699563488234,217,0,3,0,0.04360000000000008,0,0,0,0,1,0
2012,6,22,0,5,1,0.950162601391885,0.9345201689648985,0.32551203603713386,-0.4561040224714265,197,0,3,0,0.04360000000000008,0,0,0,0,0,0
2012,6,23,0,5,1,0.8462439858326751,0.846042446596929,0.584713578959899,-1.5542282378469092,174,0,3,0,0.03880000000000006,0,0,0,0,0,1
2012,6,0,0,6,0,0.7423253702734651,0.5817734600504935,1.0512763562208756,-1.5542282378469092,116,0,3,1,0.06420000000000003,0,0,0,0,0,0
2012,6,1,0,6,0,0.8462439858326751,0.7581468145076959,0.792074813298111,-0.4561040224714265,123,0,3,1,0.05390000000000006,0,0,0,0,0,0
2012,6,2,0,6,0,0.7423253702734651,0.5817734600504935,1.0512763562208756,0.032042036038747064,93,0,3,1,0.06420000000000003,0,0,0,0,0,1
2012,6,3,0,6,0,0.7423253702734651,0.5817734600504935,1.0512763562208756,-0.8216003175368329,42,0,3,1,0.06420000000000003,0,0,0,0,0,1
2012,6,4,0,6,0,0.7423253702734651,0.5817734600504935,1.0512763562208756,-0.21162216067152378,19,0,3,1,0.06420000000000003,0,0,0,0,0,1
2012,6,5,0,6,0,0.7423253702734651,0.5817734600504935,1.0512763562208756,0.032042036038747064,12,0,3,1,0.06420000000000003,0,0,0,0,0,1
2012,6,6,0,6,0,0.7423253702734651,0.5817734600504935,1.0512763562208756,-0.8216003175368329,47,0,3,1,0.06420000000000003,0,0,0,0,0,0
2012,6,7,0,6,0,0.7423253702734651,0.5817734600504935,1.0512763562208756,-0.21162216067152378,78,1,2,1,0.06420000000000003,0,0,0,0,0,0
2012,6,8,0,6,0,0.950162601391885,0.9345201689648985,0.32551203603713386,0.2765238978386496,167,1,2,1,0.04360000000000008,0,0,0,0,0,0
2012,6,9,0,6,0,1.1579998325103045,1.198789155511334,-0.03737012405473666,0.032042036038747064,332,1,2,1,0.03820000000000001,0,0,0,0,0,0
2012,6,10,0,6,0,1.2619184480695143,1.198789155511334,-0.4002522841466072,0.032042036038747064,494,0,0,1,0.05820000000000003,0,0,0,0,0,0
2012,6,11,0,6,0,1.3658370636287243,1.198789155511334,-0.7631344442384783,0.2765238978386496,516,0,0,1,0.07820000000000005,0,0,0,0,0,0
2012,6,12,0,6,0,1.5736742947471443,1.463640232336506,-1.022335987161243,0.032042036038747064,602,0,0,1,0.0727000000000001,0,0,0,0,0,0
2012,6,13,0,6,0,1.6775929103063536,1.463640232336506,-1.4888987644222196,0.032042036038747064,564,0,0,1,0.0927,0,0,0,0,0,0
2012,6,14,0,6,0,1.4697556791879343,1.198789155511334,-1.5407390730067727,0.5201880945489205,609,0,0,1,0.09820000000000007,0,0,0,0,0,0
2012,6,15,0,6,0,1.7815115258655636,1.463640232336506,-1.6962599987604317,1.1309839165038615,483,0,0,1,0.11270000000000002,0,0,0,0,0,0
2012,6,16,0,6,0,1.7815115258655636,1.3751625099685365,-1.9036212330986435,0.8865020547039586,513,0,0,1,0.1279,0,0,0,0,0,0
2012,6,17,0,6,0,1.6775929103063536,1.3751625099685365,-1.9036212330986435,0.5201880945489205,530,1,1,1,0.1079,0,0,0,0,0,0
2012,6,18,0,6,0,1.6775929103063536,1.3751625099685365,-1.9036212330986435,0.8865020547039586,481,1,1,1,0.1079,0,0,0,0,0,0
2012,6,19,0,6,0,1.5736742947471443,1.2872668778793035,-1.8517809245140904,0.032042036038747064,425,1,1,1,0.10300000000000009,0,0,0,0,0,0
2012,6,20,0,6,0,1.4697556791879343,1.198789155511334,-1.6444196901758785,0.032042036038747064,386,0,3,1,0.09820000000000007,0,0,0,0,0,0
2012,6,21,0,6,0,1.3658370636287243,1.1108935234221011,-1.5407390730067727,-0.4561040224714265,322,0,3,1,0.09330000000000005,0,0,0,0,0,0
2012,6,22,0,6,0,1.2619184480695143,1.0224158010541315,-1.3333778386685609,-0.6997682191816975,279,0,3,1,0.08850000000000002,0,0,0,0,0,0
2012,6,23,0,6,0,1.1579998325103045,1.0224158010541315,-0.9704956785766901,-1.5542282378469092,225,0,3,1,0.0685,0,0,0,0,0,0
2012,6,0,0,0,0,1.0540812169510945,1.0224158010541315,-0.6076135184848193,-1.5542282378469092,163,0,3,1,0.04849999999999999,0,0,0,0,0,0
2012,6,1,0,0,0,0.950162601391885,0.9345201689648985,-0.4520925927311602,-0.8216003175368329,127,0,3,1,0.04360000000000008,0,0,0,0,0,1
2012,6,2,0,0,0,0.950162601391885,0.9345201689648985,-0.6076135184848193,-1.5542282378469092,114,0,3,1,0.04360000000000008,0,0,0,0,0,1
2012,6,3,0,0,0,0.8462439858326751,0.846042446596929,0.11815080169892238,-0.8216003175368329,60,0,3,1,0.03880000000000006,0,0,0,0,0,1
2012,6,4,0,0,0,0.8462439858326751,0.846042446596929,0.11815080169892238,-1.5542282378469092,13,0,3,1,0.03880000000000006,0,0,0,0,0,1
2012,6,5,0,0,0,0.6384067547142552,0.7581468145076959,0.32551203603713386,-0.4561040224714265,8,0,3,1,0.013900000000000023,0,0,0,0,0,0
2012,6,6,0,0,0,0.7423253702734651,0.7581468145076959,0.11815080169892238,-0.21162216067152378,25,0,3,1,0.03390000000000004,0,0,0,0,0,0
2012,6,7,0,0,0,0.7423253702734651,0.7581468145076959,0.32551203603713386,-0.6997682191816975,71,1,2,1,0.03390000000000004,0,0,0,0,0,0
2012,6,8,0,0,0,1.0540812169510945,1.0224158010541315,-0.2447313583929487,-1.5542282378469092,141,1,2,1,0.04849999999999999,0,0,0,0,0,0
2012,6,9,0,0,0,1.1579998325103045,1.1108935234221011,-0.6076135184848193,-1.5542282378469092,232,1,2,1,0.053300000000000014,0,0,0,0,0,0
2012,6,10,0,0,0,1.3658370636287243,1.198789155511334,-1.1778569129149017,-1.5542282378469092,452,0,0,1,0.07820000000000005,0,0,0,0,0,0
2012,6,11,0,0,0,1.3658370636287243,1.198789155511334,-1.1778569129149017,-0.4561040224714265,506,0,0,1,0.07820000000000005,0,0,0,0,0,0
2012,6,12,0,0,0,1.5736742947471443,1.2872668778793035,-1.5407390730067727,0.2765238978386496,556,0,0,1,0.10300000000000009,0,0,0,0,0,0
2012,6,13,0,0,0,1.5736742947471443,1.2872668778793035,-1.5407390730067727,0.7646699563488234,585,0,0,1,0.10300000000000009,0,0,0,0,0,0
2012,6,14,0,0,0,1.7815115258655636,1.463640232336506,-1.6962599987604317,0.8865020547039586,551,0,0,1,0.11270000000000002,0,0,0,0,0,0
2012,6,15,0,0,0,1.8854301414247734,1.551535864425739,-1.7999406159295375,0.2765238978386496,487,0,0,1,0.11760000000000004,0,0,0,0,0,0
2012,6,16,0,0,0,1.7815115258655636,1.463640232336506,-1.6962599987604317,0.5201880945489205,461,0,0,1,0.11270000000000002,0,0,0,0,0,0
2012,6,17,0,0,0,1.7815115258655636,1.463640232336506,-1.5925793815913256,0.5201880945489205,532,1,1,1,0.11270000000000002,0,0,0,0,0,0
2012,6,18,0,0,0,1.6775929103063536,1.463640232336506,-1.4888987644222196,0.5201880945489205,534,1,1,1,0.0927,0,0,0,0,0,0
2012,6,19,0,0,0,1.5736742947471443,1.3751625099685365,-1.2815375300840077,0.8865020547039586,423,1,1,1,0.08790000000000009,0,0,0,0,0,0
2012,6,20,0,0,0,1.4697556791879343,1.2872668778793035,-0.866815061407584,0.5201880945489205,332,0,3,1,0.08300000000000007,0,0,0,0,0,0
2012,6,21,0,0,0,1.3658370636287243,1.2872668778793035,-0.4002522841466072,0.2765238978386496,253,0,3,1,0.06300000000000006,0,0,0,0,0,0
2012,6,22,0,0,0,1.2619184480695143,1.198789155511334,-0.4002522841466072,-0.6997682191816975,178,0,3,1,0.05820000000000003,0,0,0,0,0,0
2012,6,23,0,0,0,1.2619184480695143,1.198789155511334,-0.2447313583929487,-0.6997682191816975,87,0,3,1,0.05820000000000003,0,0,0,0,0,0
2012,6,0,0,1,1,1.1579998325103045,1.198789155511334,-0.03737012405473666,0.5201880945489205,68,0,3,0,0.03820000000000001,0,0,0,0,0,0
2012,6,1,0,1,1,1.0540812169510945,1.0224158010541315,0.11815080169892238,0.2765238978386496,31,0,3,0,0.04849999999999999,0,0,0,0,0,0
2012,6,2,0,1,1,1.0540812169510945,1.0224158010541315,0.3773523446216869,0.2765238978386496,14,0,3,0,0.04849999999999999,0,0,0,0,0,0
2012,6,3,0,1,1,0.950162601391885,0.9345201689648985,0.32551203603713386,0.5201880945489205,5,0,3,0,0.04360000000000008,0,0,0,0,0,0
2012,6,4,0,1,1,0.8462439858326751,0.7581468145076959,0.792074813298111,0.5201880945489205,4,0,3,0,0.05390000000000006,0,0,0,0,0,0
2012,6,5,0,1,1,0.8462439858326751,0.846042446596929,0.584713578959899,-0.21162216067152378,43,0,3,0,0.03880000000000006,0,0,0,0,0,0
2012,6,6,0,1,1,0.7423253702734651,0.6696690921397265,0.792074813298111,-0.21162216067152378,158,0,3,0,0.04910000000000003,0,0,0,0,0,0
2012,6,7,0,1,1,0.8462439858326751,0.846042446596929,0.584713578959899,0.2765238978386496,485,1,2,0,0.03880000000000006,0,0,0,0,0,0
2012,6,8,0,1,1,0.8462439858326751,0.846042446596929,0.32551203603713386,0.032042036038747064,608,1,2,0,0.03880000000000006,0,0,0,0,0,0
2012,6,9,0,1,1,1.0540812169510945,1.0224158010541315,0.11815080169892238,0.032042036038747064,268,1,2,0,0.04849999999999999,0,0,0,0,0,0
2012,6,10,0,1,1,1.3658370636287243,1.2872668778793035,-0.4002522841466072,-0.21162216067152378,184,0,0,0,0.06300000000000006,0,0,0,0,0,0
2012,6,11,0,1,1,1.5736742947471443,1.463640232336506,-1.022335987161243,1.1309839165038615,181,0,0,0,0.0727000000000001,0,0,0,0,0,0
2012,6,12,0,1,1,1.3658370636287243,1.198789155511334,-0.918655369992137,0.8865020547039586,270,0,0,0,0.07820000000000005,0,0,0,0,0,1
2012,6,13,0,1,1,1.1579998325103045,1.1108935234221011,-0.6076135184848193,0.8865020547039586,260,0,0,0,0.053300000000000014,0,0,0,0,0,0
2012,6,14,0,1,1,1.4697556791879343,1.2872668778793035,-1.022335987161243,0.5201880945489205,251,0,0,0,0.08300000000000007,0,0,0,0,0,0
2012,6,15,0,1,1,1.4697556791879343,1.198789155511334,-1.2815375300840077,2.229108131879344,233,0,0,0,0.09820000000000007,0,0,0,0,0,0
2012,6,16,0,1,1,1.5736742947471443,1.2872668778793035,-1.6444196901758785,1.6191299750140349,414,0,0,0,0.10300000000000009,0,0,0,0,0,0
2012,6,17,0,1,1,1.5736742947471443,1.198789155511334,-2.0073018502677495,2.229108131879344,833,1,1,0,0.11820000000000008,0,0,0,0,0,0
2012,6,18,0,1,1,1.3658370636287243,1.1108935234221011,-1.8517809245140904,2.1072760335242084,791,1,1,0,0.09330000000000005,0,0,0,0,0,0
2012,6,19,0,1,1,1.2619184480695143,1.0224158010541315,-1.8517809245140904,2.229108131879344,582,1,1,0,0.08850000000000002,0,0,0,0,0,0
2012,6,20,0,1,1,1.1579998325103045,1.0224158010541315,-1.6962599987604317,2.1072760335242084,475,0,3,0,0.0685,0,0,0,0,0,0
2012,6,21,0,1,1,0.950162601391885,0.846042446596929,-1.6962599987604317,1.1309839165038615,331,0,3,0,0.058800000000000074,0,0,0,0,0,0
2012,6,22,0,1,1,0.8462439858326751,0.846042446596929,-1.7481003073449846,1.6191299750140349,187,0,3,0,0.03880000000000006,0,0,0,0,0,0
2012,6,23,0,1,1,0.7423253702734651,0.846042446596929,-1.5407390730067727,1.1309839165038615,103,0,3,0,0.01880000000000004,0,0,0,0,0,0
2012,6,0,0,2,1,0.6384067547142552,0.846042446596929,-1.5407390730067727,1.1309839165038615,37,0,3,0,0.0011999999999999789,0,0,0,0,0,0
2012,6,1,0,2,1,0.5344881391550452,0.846042446596929,-1.437058455837667,1.6191299750140349,30,0,3,0,0.021199999999999997,0,0,0,0,0,0
2012,6,2,0,2,1,0.3266509080366259,0.31692238322532135,-1.022335987161243,0.7646699563488234,9,0,3,0,0.02970000000000006,0,0,0,0,0,0
2012,6,3,0,2,1,0.22273229247741594,0.2290267511360884,-0.918655369992137,0.7646699563488234,9,0,3,0,0.024800000000000044,0,0,0,0,0,0
2012,6,4,0,2,1,0.22273229247741594,0.2290267511360884,-0.918655369992137,0.8865020547039586,10,0,3,0,0.024800000000000044,0,0,0,0,0,0
2012,6,5,0,2,1,0.11881367691820598,0.14054902876811884,-0.7631344442384783,1.6191299750140349,39,0,3,0,0.020000000000000018,0,0,0,0,0,0
2012,6,6,0,2,1,0.11881367691820598,0.14054902876811884,-0.5557732099002662,0.8865020547039586,188,0,3,0,0.020000000000000018,0,0,0,0,0,0
2012,6,7,0,2,1,0.11881367691820598,0.14054902876811884,-0.5557732099002662,1.3746481132141324,552,1,2,0,0.020000000000000018,0,0,0,0,0,0
2012,6,8,0,2,1,0.3266509080366259,0.31692238322532135,-0.7112941356539253,1.1309839165038615,656,1,2,0,0.02970000000000006,0,0,0,0,0,0
2012,6,9,0,2,1,0.4305695235958353,0.4054001055932909,-0.866815061407584,1.8627941717243057,328,1,2,0,0.034499999999999975,0,0,0,0,0,0
2012,6,10,0,2,1,0.6384067547142552,0.846042446596929,-1.126016604330349,1.3746481132141324,190,0,0,0,0.0011999999999999789,0,0,0,0,0,0
2012,6,11,0,2,1,0.7423253702734651,0.846042446596929,-1.3852181472531138,1.8627941717243057,235,0,0,0,0.01880000000000004,0,0,0,0,0,0
2012,6,12,0,2,1,0.8462439858326751,0.846042446596929,-1.4888987644222196,2.1072760335242084,308,0,0,0,0.03880000000000006,0,0,0,0,0,0
2012,6,13,0,2,1,1.0540812169510945,0.9345201689648985,-1.6962599987604317,2.229108131879344,306,0,0,0,0.06359999999999999,0,0,0,0,0,0
2012,6,14,0,2,1,1.0540812169510945,0.9345201689648985,-1.6962599987604317,2.229108131879344,267,0,0,0,0.06359999999999999,0,0,0,0,0,0
2012,6,15,0,2,1,1.1579998325103045,1.0224158010541315,-1.7999406159295375,2.229108131879344,317,0,0,0,0.0685,0,0,0,0,0,0
2012,6,16,0,2,1,1.1579998325103045,0.9345201689648985,-1.9036212330986435,2.4727723285896146,416,0,0,0,0.08360000000000001,0,0,0,0,0,0
2012,6,17,0,2,1,1.1579998325103045,1.0224158010541315,-1.7999406159295375,1.8627941717243057,900,1,1,0,0.0685,0,0,0,0,0,0
2012,6,18,0,2,1,1.1579998325103045,1.0224158010541315,-1.7999406159295375,1.3746481132141324,824,1,1,0,0.0685,0,0,0,0,0,0
2012,6,19,0,2,1,1.1579998325103045,1.0224158010541315,-1.7999406159295375,0.2765238978386496,612,1,1,0,0.0685,0,0,0,0,0,0
2012,6,20,0,2,1,1.0540812169510945,0.9345201689648985,-1.6962599987604317,0.7646699563488234,505,0,3,0,0.06359999999999999,0,0,0,0,0,0
2012,6,21,0,2,1,0.950162601391885,0.9345201689648985,-1.4888987644222196,0.032042036038747064,328,0,3,0,0.04360000000000008,0,0,0,0,0,0
2012,6,22,0,2,1,0.8462439858326751,0.846042446596929,-1.4888987644222196,0.5201880945489205,245,0,3,0,0.03880000000000006,0,0,0,0,0,0
2012,6,23,0,2,1,0.6384067547142552,0.846042446596929,-1.126016604330349,-0.4561040224714265,131,0,3,0,0.0011999999999999789,0,0,0,0,0,0
2012,6,0,0,3,1,0.6384067547142552,0.846042446596929,-1.126016604330349,0.032042036038747064,54,0,3,0,0.0011999999999999789,0,0,0,0,0,0
2012,6,1,0,3,1,0.5344881391550452,0.846042446596929,-1.022335987161243,-0.21162216067152378,23,0,3,0,0.021199999999999997,0,0,0,0,0,0
2012,6,2,0,3,1,0.3266509080366259,0.31692238322532135,-0.7112941356539253,-0.4561040224714265,14,0,3,0,0.02970000000000006,0,0,0,0,0,0
2012,6,3,0,3,1,0.4305695235958353,0.4054001055932909,-0.866815061407584,-0.8216003175368329,8,0,3,0,0.034499999999999975,0,0,0,0,0,0
2012,6,4,0,3,1,0.5344881391550452,0.846042446596929,-1.1778569129149017,0.5201880945489205,11,0,3,0,0.021199999999999997,0,0,0,0,0,0
2012,6,5,0,3,1,0.5344881391550452,0.846042446596929,-1.022335987161243,0.7646699563488234,36,0,3,0,0.021199999999999997,0,0,0,0,0,0
2012,6,6,0,3,1,0.4305695235958353,0.4054001055932909,-0.866815061407584,0.7646699563488234,200,0,3,0,0.034499999999999975,0,0,0,0,0,0
2012,6,7,0,3,1,0.5344881391550452,0.846042446596929,-1.022335987161243,1.3746481132141324,527,1,2,0,0.021199999999999997,0,0,0,0,0,0
2012,6,8,0,3,1,0.6384067547142552,0.846042446596929,-1.022335987161243,1.1309839165038615,687,1,2,0,0.0011999999999999789,0,0,0,0,0,0
2012,6,9,0,3,1,0.8462439858326751,0.846042446596929,-1.126016604330349,1.3746481132141324,282,1,2,0,0.03880000000000006,0,0,0,0,0,0
2012,6,10,0,3,1,1.0540812169510945,0.9345201689648985,-1.3333778386685609,0.5201880945489205,172,0,0,0,0.06359999999999999,0,0,0,0,0,0
2012,6,11,0,3,1,1.2619184480695143,1.0224158010541315,-1.6962599987604317,1.1309839165038615,209,0,0,0,0.08850000000000002,0,0,0,0,0,0
2012,6,12,0,3,1,1.3658370636287243,1.1108935234221011,-1.7481003073449846,0.8865020547039586,322,0,0,0,0.09330000000000005,0,0,0,0,0,0
2012,6,13,0,3,1,1.5736742947471443,1.2872668778793035,-1.8517809245140904,1.1309839165038615,321,0,0,0,0.10300000000000009,0,0,0,0,0,0
2012,6,14,0,3,1,1.5736742947471443,1.198789155511334,-2.0073018502677495,1.3746481132141324,270,0,0,0,0.11820000000000008,0,0,0,0,0,0
2012,6,15,0,3,1,1.5736742947471443,1.2872668778793035,-1.9036212330986435,2.229108131879344,249,0,0,0,0.10300000000000009,0,0,0,0,0,0
2012,6,16,0,3,1,1.6775929103063536,1.2872668778793035,-2.0073018502677495,2.1072760335242084,392,0,0,0,0.123,0,0,0,0,0,0
2012,6,17,0,3,1,1.6775929103063536,1.2872668778793035,-2.0073018502677495,1.6191299750140349,843,1,1,0,0.123,0,0,0,0,0,0
2012,6,18,0,3,1,1.5736742947471443,1.2872668778793035,-1.8517809245140904,1.1309839165038615,804,1,1,0,0.10300000000000009,0,0,0,0,0,0
2012,6,19,0,3,1,1.4697556791879343,1.198789155511334,-1.7481003073449846,1.1309839165038615,643,1,1,0,0.09820000000000007,0,0,0,0,0,0
2012,6,20,0,3,1,1.3658370636287243,1.1108935234221011,-1.6444196901758785,0.032042036038747064,445,0,3,0,0.09330000000000005,0,0,0,0,0,0
2012,6,21,0,3,1,1.2619184480695143,1.0224158010541315,-1.437058455837667,-0.4561040224714265,367,0,3,0,0.08850000000000002,0,0,0,0,0,0
2012,6,22,0,3,1,1.1579998325103045,1.0224158010541315,-1.2296972214994548,-0.8216003175368329,297,0,3,0,0.0685,0,0,0,0,0,0
2012,6,23,0,3,1,0.950162601391885,0.9345201689648985,-0.8149747528230312,-0.4561040224714265,159,0,3,0,0.04360000000000008,0,0,0,0,0,0
2012,6,0,0,4,1,0.8462439858326751,0.846042446596929,-0.6594538270693723,-0.6997682191816975,54,0,3,0,0.03880000000000006,0,0,0,0,0,0
2012,6,1,0,4,1,0.8462439858326751,0.846042446596929,-0.4520925927311602,-1.5542282378469092,25,0,3,0,0.03880000000000006,0,0,0,0,0,0
2012,6,2,0,4,1,0.8462439858326751,0.846042446596929,-0.6594538270693723,-0.8216003175368329,13,0,3,0,0.03880000000000006,0,0,0,0,0,0
2012,6,3,0,4,1,0.8462439858326751,0.846042446596929,-0.6594538270693723,-0.8216003175368329,7,0,3,0,0.03880000000000006,0,0,0,0,0,0
2012,6,4,0,4,1,0.6384067547142552,0.7581468145076959,-0.08921043263928967,-0.6997682191816975,11,0,3,0,0.013900000000000023,0,0,0,0,0,0
2012,6,5,0,4,1,0.6384067547142552,0.846042446596929,-0.2965716669775017,-0.8216003175368329,47,0,3,0,0.0011999999999999789,0,0,0,0,0,0
2012,6,6,0,4,1,0.6384067547142552,0.846042446596929,-0.2965716669775017,-0.8216003175368329,193,0,3,0,0.0011999999999999789,0,0,0,0,0,0
2012,6,7,0,4,1,0.6384067547142552,0.7581468145076959,-0.08921043263928967,-0.6997682191816975,508,1,2,0,0.013900000000000023,0,0,0,0,0,0
2012,6,8,0,4,1,0.8462439858326751,0.846042446596929,-0.6594538270693723,-0.4561040224714265,617,1,2,0,0.03880000000000006,0,0,0,0,0,0
2012,6,9,0,4,1,1.0540812169510945,1.0224158010541315,-0.4520925927311602,-0.21162216067152378,351,1,2,0,0.04849999999999999,0,0,0,0,0,0
2012,6,10,0,4,1,1.2619184480695143,1.1108935234221011,-0.7631344442384783,0.032042036038747064,184,0,0,0,0.07330000000000003,0,0,0,0,0,0
2012,6,11,0,4,1,1.5736742947471443,1.2872668778793035,-1.6444196901758785,0.032042036038747064,211,0,0,0,0.10300000000000009,0,0,0,0,0,0
2012,6,12,0,4,1,1.7815115258655636,1.3751625099685365,-1.9036212330986435,0.7646699563488234,276,0,0,0,0.1279,0,0,0,0,0,0
